student_id,project_id,project_rank,student_rank,final_score,pred_compat_score,prob_good_fit,compatibility_score,match_outcome,skill_overlap_ratio,matched_skill_count,required_skill_count,tfidf_similarity,domain_match,interest_overlap_ratio,cluster_id,cluster_segment,explanation
2e6429ae-0f2a-44a0-a1f8-20065eb6cfe2,proj_0011,2,3,53.8026,39.0852,0.9994,30.344,1,0.6667,2,3,0.1013,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 53.8). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
2434dd7a-db32-4b60-8025-8a694d181b79,proj_0011,3,6,53.4683,38.1296,0.9994,38.3381,1,0.6667,2,3,0.1045,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 53.5). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
3ed7abd2-0827-4ed4-b481-04b77872f7ed,proj_0011,4,13,53.0957,38.3042,0.9994,42.0167,1,0.6667,2,3,0.075,0,0.0,2,High Open-Source Contributor,Strong match (Score: 53.1). Matched 2/3 required skills (67%). Segment: High Open-Source Contributor.
b7e2ecbc-d330-413a-92ac-d3f85a79ef85,proj_0011,5,11,53.0834,37.6509,0.9994,36.8726,1,0.6667,2,3,0.0916,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 53.1). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
7c59a687-5d33-4f1e-b160-4b4af927664b,proj_0011,6,11,53.0635,38.2463,0.9994,46.8134,1,0.6667,2,3,0.0744,0,0.0,2,High Open-Source Contributor,Strong match (Score: 53.1). Matched 2/3 required skills (67%). Segment: High Open-Source Contributor.
764a5184-1cb3-4b67-90a5-b8daa11ab4db,proj_0011,7,10,53.0366,37.7552,0.9994,35.4395,1,0.6667,2,3,0.0857,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 53.0). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
8d64530c-b109-44d6-898f-58a15a3429d0,proj_0011,8,20,52.5977,37.6179,0.9994,34.2453,1,0.6667,2,3,0.0601,0,0.0,0,Applied Project Specialist,Strong match (Score: 52.6). Matched 2/3 required skills (67%). Segment: Applied Project Specialist.
dd0434a4-56fe-447b-b4a9-5d07504606b3,proj_0011,9,6,51.4028,34.4432,0.9993,38.3099,1,0.6667,2,3,0.0653,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 51.4). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
b94ac878-a11a-4440-8721-86ece96b9784,proj_0011,10,33,45.5664,26.4061,0.9944,25.1237,1,0.3333,1,3,0.1226,0,0.0,2,High Open-Source Contributor,Moderate match (Score: 45.6). Matched 1/3 required skills (33%). Segment: High Open-Source Contributor.
764a5184-1cb3-4b67-90a5-b8daa11ab4db,proj_0012,1,9,57.2077,44.8142,0.9995,45.8015,1,0.75,3,4,0.1198,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 57.2). Matched 3/4 required skills (75%). Segment: Emerging Generalist Builder.
b7e2ecbc-d330-413a-92ac-d3f85a79ef85,proj_0012,2,9,56.7239,44.246,0.9994,42.8084,1,0.75,3,4,0.1029,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 56.7). Matched 3/4 required skills (75%). Segment: Emerging Generalist Builder.
bf5c6dbf-7b36-4028-b03b-7b4abbf3532f,proj_0012,3,16,51.9923,38.2469,0.9995,31.4457,1,0.5,2,4,0.1139,0,0.0,0,Applied Project Specialist,Strong match (Score: 52.0). Matched 2/4 required skills (50%). Segment: Applied Project Specialist.
ee8e02a0-9f5d-4f2a-98f8-77485ed5989e,proj_0012,4,12,50.5104,35.3185,0.9994,36.7865,1,0.5,2,4,0.0934,0,0.0,2,High Open-Source Contributor,Strong match (Score: 50.5). Matched 2/4 required skills (50%). Segment: High Open-Source Contributor.
78fc6901-7fbc-449d-ba7c-32ccbe16273a,proj_0012,5,13,49.5221,33.3389,0.9993,33.6005,1,0.5,2,4,0.0805,0,0.0,2,High Open-Source Contributor,Moderate match (Score: 49.5). Matched 2/4 required skills (50%). Segment: High Open-Source Contributor.
2e6429ae-0f2a-44a0-a1f8-20065eb6cfe2,proj_0012,6,16,49.3098,32.4182,0.9993,31.2639,1,0.5,2,4,0.0909,0,0.0,3,Emerging Generalist Builder,Moderate match (Score: 49.3). Matched 2/4 required skills (50%). Segment: Emerging Generalist Builder.
8d64530c-b109-44d6-898f-58a15a3429d0,proj_0012,7,40,49.1013,33.2769,0.9994,27.3224,1,0.5,2,4,0.0539,0,0.0,0,Applied Project Specialist,Moderate match (Score: 49.1). Matched 2/4 required skills (50%). Segment: Applied Project Specialist.
3ed7abd2-0827-4ed4-b481-04b77872f7ed,proj_0012,8,25,49.0273,32.5894,0.9994,32.7454,1,0.5,2,4,0.0673,0,0.0,2,High Open-Source Contributor,Moderate match (Score: 49.0). Matched 2/4 required skills (50%). Segment: High Open-Source Contributor.
7c59a687-5d33-4f1e-b160-4b4af927664b,proj_0012,9,29,48.864,32.1999,0.9994,35.3118,1,0.5,2,4,0.0668,0,0.0,2,High Open-Source Contributor,Moderate match (Score: 48.9). Matched 2/4 required skills (50%). Segment: High Open-Source Contributor.
5a5e88c1-5f2d-4dda-bf2b-57bab8f82575,proj_0012,10,12,48.6534,31.381,0.9993,34.6433,1,0.5,2,4,0.0748,0,0.0,3,Emerging Generalist Builder,Moderate match (Score: 48.7). Matched 2/4 required skills (50%). Segment: Emerging Generalist Builder.
bf5c6dbf-7b36-4028-b03b-7b4abbf3532f,proj_0013,1,8,56.4342,44.6968,0.9995,45.1738,1,0.6667,2,3,0.1269,0,0.0,0,Applied Project Specialist,Strong match (Score: 56.4). Matched 2/3 required skills (67%). Segment: Applied Project Specialist.
2e6429ae-0f2a-44a0-a1f8-20065eb6cfe2,proj_0013,2,3,53.8026,39.0852,0.9994,37.8839,1,0.6667,2,3,0.1013,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 53.8). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
2434dd7a-db32-4b60-8025-8a694d181b79,proj_0013,3,6,53.4683,38.1296,0.9994,45.0034,1,0.6667,2,3,0.1045,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 53.5). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
3ed7abd2-0827-4ed4-b481-04b77872f7ed,proj_0013,4,13,53.0957,38.3042,0.9994,32.8201,1,0.6667,2,3,0.075,0,0.0,2,High Open-Source Contributor,Strong match (Score: 53.1). Matched 2/3 required skills (67%). Segment: High Open-Source Contributor.
b7e2ecbc-d330-413a-92ac-d3f85a79ef85,proj_0013,5,11,53.0834,37.6509,0.9994,29.0535,1,0.6667,2,3,0.0916,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 53.1). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
7c59a687-5d33-4f1e-b160-4b4af927664b,proj_0013,6,11,53.0635,38.2463,0.9994,39.8924,1,0.6667,2,3,0.0744,0,0.0,2,High Open-Source Contributor,Strong match (Score: 53.1). Matched 2/3 required skills (67%). Segment: High Open-Source Contributor.
764a5184-1cb3-4b67-90a5-b8daa11ab4db,proj_0013,7,10,53.0366,37.7552,0.9994,49.7071,1,0.6667,2,3,0.0857,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 53.0). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
8d64530c-b109-44d6-898f-58a15a3429d0,proj_0013,8,20,52.5977,37.6179,0.9994,31.7141,1,0.6667,2,3,0.0601,0,0.0,0,Applied Project Specialist,Strong match (Score: 52.6). Matched 2/3 required skills (67%). Segment: Applied Project Specialist.
dd0434a4-56fe-447b-b4a9-5d07504606b3,proj_0013,9,6,51.4028,34.4432,0.9993,35.048,1,0.6667,2,3,0.0653,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 51.4). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
b94ac878-a11a-4440-8721-86ece96b9784,proj_0013,10,33,45.5664,26.4061,0.9944,39.7023,1,0.3333,1,3,0.1226,0,0.0,2,High Open-Source Contributor,Moderate match (Score: 45.6). Matched 1/3 required skills (33%). Segment: High Open-Source Contributor.
3f631164-dc26-430c-8497-8c7760bfcedd,proj_0014,1,2,67.1087,60.898,0.9995,67.4541,1,1.0,4,4,0.1843,0,0.0,1,Hackathon Champion,Strong match (Score: 67.1). Matched 4/4 required skills (100%). high text similarity (0.18). Segment: Hackathon Champion.
fdc30964-24b1-415d-88e7-290336637cf5,proj_0014,2,2,65.2235,57.1713,0.9995,61.8767,1,1.0,4,4,0.158,0,0.0,2,High Open-Source Contributor,Strong match (Score: 65.2). Matched 4/4 required skills (100%). high text similarity (0.16). Segment: High Open-Source Contributor.
387913f7-3bc9-49cb-8fe2-9330745c9851,proj_0014,3,6,65.1663,56.1469,0.9995,47.4838,1,1.0,4,4,0.1815,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 65.2). Matched 4/4 required skills (100%). high text similarity (0.18). Segment: Emerging Generalist Builder.
fb92583d-11ab-4cec-a9fd-c5fd932c1193,proj_0014,4,4,64.2162,55.4331,0.9995,56.9107,1,1.0,4,4,0.1372,0,0.0,1,Hackathon Champion,Strong match (Score: 64.2). Matched 4/4 required skills (100%). Segment: Hackathon Champion.
c4e69c9e-4472-40aa-ae9e-e98402e48d1b,proj_0014,5,1,64.0582,55.0305,0.9995,61.8723,1,1.0,4,4,0.1374,0,0.0,0,Applied Project Specialist,Strong match (Score: 64.1). Matched 4/4 required skills (100%). Segment: Applied Project Specialist.
ae3dcd6d-68be-4555-8891-2616eea6618b,proj_0014,6,17,60.4016,51.8465,0.9995,49.5257,1,0.75,3,4,0.1452,0,0.0,0,Applied Project Specialist,Strong match (Score: 60.4). Matched 3/4 required skills (75%). Segment: Applied Project Specialist.
1ac50d1b-e5e1-448b-9a7c-d0b1946dd32f,proj_0014,7,16,59.9675,50.9413,0.9995,53.5019,1,0.75,3,4,0.1404,0,0.0,0,Applied Project Specialist,Strong match (Score: 60.0). Matched 3/4 required skills (75%). Segment: Applied Project Specialist.
3a212f49-df4c-495e-9787-a66a9881678f,proj_0014,8,16,59.2058,48.5196,0.9993,50.3481,1,0.75,3,4,0.1546,0,0.0,2,High Open-Source Contributor,Strong match (Score: 59.2). Matched 3/4 required skills (75%). high text similarity (0.15). Segment: High Open-Source Contributor.
b3b6351b-3567-4776-9e69-58952ccbd617,proj_0014,9,14,58.9186,48.2441,0.9995,45.6617,1,0.75,3,4,0.1424,0,0.0,2,High Open-Source Contributor,Strong match (Score: 58.9). Matched 3/4 required skills (75%). Segment: High Open-Source Contributor.
7920e9ba-5787-4e49-814d-3a6830d89f66,proj_0014,10,3,58.4448,48.1658,0.9995,47.1189,1,0.75,3,4,0.1129,0,0.0,2,High Open-Source Contributor,Strong match (Score: 58.4). Matched 3/4 required skills (75%). Segment: High Open-Source Contributor.
c1a1ab53-2ff7-4fec-b883-968673ac227a,proj_0015,1,3,58.9379,48.4235,0.9992,55.3576,1,0.75,3,4,0.1395,0,0.0,2,High Open-Source Contributor,Strong match (Score: 58.9). Matched 3/4 required skills (75%). Segment: High Open-Source Contributor.
b76e52b5-01dd-4187-b21f-d60808acc325,proj_0015,2,2,57.3176,45.2239,0.9995,54.0593,1,0.75,3,4,0.1162,0,0.0,2,High Open-Source Contributor,Strong match (Score: 57.3). Matched 3/4 required skills (75%). Segment: High Open-Source Contributor.
e74cd5e6-4aad-460f-9ec1-a6eac48a4a58,proj_0015,3,8,56.9651,45.9552,0.9994,41.8906,1,0.75,3,4,0.0734,0,0.0,0,Applied Project Specialist,Strong match (Score: 57.0). Matched 3/4 required skills (75%). Segment: Applied Project Specialist.
7330eba1-85ce-43aa-866d-b5df0c4f5175,proj_0015,4,13,52.7643,38.6732,0.9995,46.5638,1,0.5,2,4,0.154,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 52.8). Matched 2/4 required skills (50%). high text similarity (0.15). Segment: Emerging Generalist Builder.
1aa4dd0e-1723-4fe7-82c4-cc8f8c26eaf8,proj_0015,5,10,51.5497,36.2329,0.9995,37.1435,1,0.5,2,4,0.1381,0,0.0,1,Hackathon Champion,Strong match (Score: 51.5). Matched 2/4 required skills (50%). Segment: Hackathon Champion.
63d56c69-55e3-4528-b118-8b57a258f729,proj_0015,6,4,51.0038,36.6045,0.9994,30.3703,1,0.5,2,4,0.092,0,0.0,0,Applied Project Specialist,Strong match (Score: 51.0). Matched 2/4 required skills (50%). Segment: Applied Project Specialist.
6743983b-209e-4bf0-9eed-5c7d813f9a5a,proj_0015,7,10,50.4728,34.4146,0.9991,38.108,1,0.5,2,4,0.1156,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 50.5). Matched 2/4 required skills (50%). Segment: Emerging Generalist Builder.
7b2e3b2a-c45e-40d1-b5a3-f4c25123b11c,proj_0015,8,30,49.363,32.8513,0.9994,33.6881,1,0.5,2,4,0.0827,0,0.0,2,High Open-Source Contributor,Moderate match (Score: 49.4). Matched 2/4 required skills (50%). Segment: High Open-Source Contributor.
389062fe-a5c8-4f8d-ab5a-72f522fa00fa,proj_0015,9,29,49.1491,32.9316,0.9994,23.957,1,0.5,2,4,0.0663,0,0.0,0,Applied Project Specialist,Moderate match (Score: 49.1). Matched 2/4 required skills (50%). Segment: Applied Project Specialist.
cd66922d-c11d-445c-8359-6d83c64885f1,proj_0015,10,25,49.1102,33.723,0.9993,32.4045,1,0.5,2,4,0.0428,0,0.0,0,Applied Project Specialist,Moderate match (Score: 49.1). Matched 2/4 required skills (50%). Segment: Applied Project Specialist.
3f631164-dc26-430c-8497-8c7760bfcedd,proj_0016,1,2,67.1087,60.898,0.9995,65.1529,1,1.0,4,4,0.1843,0,0.0,1,Hackathon Champion,Strong match (Score: 67.1). Matched 4/4 required skills (100%). high text similarity (0.18). Segment: Hackathon Champion.
fdc30964-24b1-415d-88e7-290336637cf5,proj_0016,2,2,65.2235,57.1713,0.9995,56.424,1,1.0,4,4,0.158,0,0.0,2,High Open-Source Contributor,Strong match (Score: 65.2). Matched 4/4 required skills (100%). high text similarity (0.16). Segment: High Open-Source Contributor.
387913f7-3bc9-49cb-8fe2-9330745c9851,proj_0016,3,6,65.1663,56.1469,0.9995,54.3001,1,1.0,4,4,0.1815,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 65.2). Matched 4/4 required skills (100%). high text similarity (0.18). Segment: Emerging Generalist Builder.
fb92583d-11ab-4cec-a9fd-c5fd932c1193,proj_0016,4,4,64.2162,55.4331,0.9995,55.9691,1,1.0,4,4,0.1372,0,0.0,1,Hackathon Champion,Strong match (Score: 64.2). Matched 4/4 required skills (100%). Segment: Hackathon Champion.
c4e69c9e-4472-40aa-ae9e-e98402e48d1b,proj_0016,5,1,64.0582,55.0305,0.9995,57.0304,1,1.0,4,4,0.1374,0,0.0,0,Applied Project Specialist,Strong match (Score: 64.1). Matched 4/4 required skills (100%). Segment: Applied Project Specialist.
ae3dcd6d-68be-4555-8891-2616eea6618b,proj_0016,6,17,60.4016,51.8465,0.9995,54.3354,1,0.75,3,4,0.1452,0,0.0,0,Applied Project Specialist,Strong match (Score: 60.4). Matched 3/4 required skills (75%). Segment: Applied Project Specialist.
1ac50d1b-e5e1-448b-9a7c-d0b1946dd32f,proj_0016,7,16,59.9675,50.9413,0.9995,50.895,1,0.75,3,4,0.1404,0,0.0,0,Applied Project Specialist,Strong match (Score: 60.0). Matched 3/4 required skills (75%). Segment: Applied Project Specialist.
3a212f49-df4c-495e-9787-a66a9881678f,proj_0016,8,16,59.2058,48.5196,0.9993,41.7884,1,0.75,3,4,0.1546,0,0.0,2,High Open-Source Contributor,Strong match (Score: 59.2). Matched 3/4 required skills (75%). high text similarity (0.15). Segment: High Open-Source Contributor.
b3b6351b-3567-4776-9e69-58952ccbd617,proj_0016,9,14,58.9186,48.2441,0.9995,53.7711,1,0.75,3,4,0.1424,0,0.0,2,High Open-Source Contributor,Strong match (Score: 58.9). Matched 3/4 required skills (75%). Segment: High Open-Source Contributor.
7920e9ba-5787-4e49-814d-3a6830d89f66,proj_0016,10,3,58.4448,48.1658,0.9995,54.5886,1,0.75,3,4,0.1129,0,0.0,2,High Open-Source Contributor,Strong match (Score: 58.4). Matched 3/4 required skills (75%). Segment: High Open-Source Contributor.
c1a1ab53-2ff7-4fec-b883-968673ac227a,proj_0017,1,3,58.9379,48.4235,0.9992,50.4695,1,0.75,3,4,0.1395,0,0.0,2,High Open-Source Contributor,Strong match (Score: 58.9). Matched 3/4 required skills (75%). Segment: High Open-Source Contributor.
b76e52b5-01dd-4187-b21f-d60808acc325,proj_0017,2,2,57.3176,45.2239,0.9995,45.1656,1,0.75,3,4,0.1162,0,0.0,2,High Open-Source Contributor,Strong match (Score: 57.3). Matched 3/4 required skills (75%). Segment: High Open-Source Contributor.
e74cd5e6-4aad-460f-9ec1-a6eac48a4a58,proj_0017,3,8,56.9651,45.9552,0.9994,50.2374,1,0.75,3,4,0.0734,0,0.0,0,Applied Project Specialist,Strong match (Score: 57.0). Matched 3/4 required skills (75%). Segment: Applied Project Specialist.
7330eba1-85ce-43aa-866d-b5df0c4f5175,proj_0017,4,13,52.7643,38.6732,0.9995,40.2674,1,0.5,2,4,0.154,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 52.8). Matched 2/4 required skills (50%). high text similarity (0.15). Segment: Emerging Generalist Builder.
1aa4dd0e-1723-4fe7-82c4-cc8f8c26eaf8,proj_0017,5,10,51.5497,36.2329,0.9995,36.9828,1,0.5,2,4,0.1381,0,0.0,1,Hackathon Champion,Strong match (Score: 51.5). Matched 2/4 required skills (50%). Segment: Hackathon Champion.
63d56c69-55e3-4528-b118-8b57a258f729,proj_0017,6,4,51.0038,36.6045,0.9994,37.672,1,0.5,2,4,0.092,0,0.0,0,Applied Project Specialist,Strong match (Score: 51.0). Matched 2/4 required skills (50%). Segment: Applied Project Specialist.
6743983b-209e-4bf0-9eed-5c7d813f9a5a,proj_0017,7,10,50.4728,34.4146,0.9991,31.9894,1,0.5,2,4,0.1156,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 50.5). Matched 2/4 required skills (50%). Segment: Emerging Generalist Builder.
7b2e3b2a-c45e-40d1-b5a3-f4c25123b11c,proj_0017,8,30,49.363,32.8513,0.9994,38.2132,1,0.5,2,4,0.0827,0,0.0,2,High Open-Source Contributor,Moderate match (Score: 49.4). Matched 2/4 required skills (50%). Segment: High Open-Source Contributor.
389062fe-a5c8-4f8d-ab5a-72f522fa00fa,proj_0017,9,29,49.1491,32.9316,0.9994,33.7342,1,0.5,2,4,0.0663,0,0.0,0,Applied Project Specialist,Moderate match (Score: 49.1). Matched 2/4 required skills (50%). Segment: Applied Project Specialist.
cd66922d-c11d-445c-8359-6d83c64885f1,proj_0017,10,25,49.1102,33.723,0.9993,36.9777,1,0.5,2,4,0.0428,0,0.0,0,Applied Project Specialist,Moderate match (Score: 49.1). Matched 2/4 required skills (50%). Segment: Applied Project Specialist.
b3b6351b-3567-4776-9e69-58952ccbd617,proj_0018,1,4,67.3354,60.6472,0.9995,59.1207,1,1.0,4,4,0.2061,0,0.0,2,High Open-Source Contributor,Strong match (Score: 67.3). Matched 4/4 required skills (100%). high text similarity (0.21). Segment: High Open-Source Contributor.
3f631164-dc26-430c-8497-8c7760bfcedd,proj_0018,2,12,61.1103,51.5819,0.9995,54.0771,1,0.75,3,4,0.1995,0,0.0,1,Hackathon Champion,Strong match (Score: 61.1). Matched 3/4 required skills (75%). high text similarity (0.20). Segment: Hackathon Champion.
ae3dcd6d-68be-4555-8891-2616eea6618b,proj_0018,3,15,60.6782,51.5256,0.9995,45.5528,1,0.75,3,4,0.1722,0,0.0,0,Applied Project Specialist,Strong match (Score: 60.7). Matched 3/4 required skills (75%). high text similarity (0.17). Segment: Applied Project Specialist.
3a212f49-df4c-495e-9787-a66a9881678f,proj_0018,4,13,60.2824,50.1798,0.9993,43.2084,1,0.75,3,4,0.1821,0,0.0,2,High Open-Source Contributor,Strong match (Score: 60.3). Matched 3/4 required skills (75%). high text similarity (0.18). Segment: High Open-Source Contributor.
1ac50d1b-e5e1-448b-9a7c-d0b1946dd32f,proj_0018,5,14,60.0996,50.2927,0.9995,48.7092,1,0.75,3,4,0.1665,0,0.0,0,Applied Project Specialist,Strong match (Score: 60.1). Matched 3/4 required skills (75%). high text similarity (0.17). Segment: Applied Project Specialist.
c2340382-6c27-4270-9883-0b8b961fe8c0,proj_0018,6,1,59.7637,50.8929,0.9995,57.4422,1,0.75,3,4,0.1281,0,0.0,0,Applied Project Specialist,Strong match (Score: 59.8). Matched 3/4 required skills (75%). Segment: Applied Project Specialist.
0d7aa2ad-f54e-438f-805a-7cb4ac9fb423,proj_0018,7,12,59.7436,48.8178,0.9995,50.6052,1,0.75,3,4,0.1821,0,0.0,2,High Open-Source Contributor,Strong match (Score: 59.7). Matched 3/4 required skills (75%). high text similarity (0.18). Segment: High Open-Source Contributor.
31923181-f583-4704-8bd5-7071757bb7b2,proj_0018,8,10,59.4445,48.8276,0.9995,51.2913,1,0.75,3,4,0.1619,0,0.0,2,High Open-Source Contributor,Strong match (Score: 59.4). Matched 3/4 required skills (75%). high text similarity (0.16). Segment: High Open-Source Contributor.
c4e69c9e-4472-40aa-ae9e-e98402e48d1b,proj_0018,9,8,58.9887,48.1831,0.9995,50.8106,1,0.75,3,4,0.1487,0,0.0,0,Applied Project Specialist,Strong match (Score: 59.0). Matched 3/4 required skills (75%). Segment: Applied Project Specialist.
fb92583d-11ab-4cec-a9fd-c5fd932c1193,proj_0018,10,14,58.8274,48.3011,0.9995,46.9314,1,0.75,3,4,0.1348,0,0.0,1,Hackathon Champion,Strong match (Score: 58.8). Matched 3/4 required skills (75%). Segment: Hackathon Champion.
c1a1ab53-2ff7-4fec-b883-968673ac227a,proj_0019,1,3,58.9379,48.4235,0.9992,46.1398,1,0.75,3,4,0.1395,0,0.0,2,High Open-Source Contributor,Strong match (Score: 58.9). Matched 3/4 required skills (75%). Segment: High Open-Source Contributor.
b76e52b5-01dd-4187-b21f-d60808acc325,proj_0019,2,2,57.3176,45.2239,0.9995,50.6482,1,0.75,3,4,0.1162,0,0.0,2,High Open-Source Contributor,Strong match (Score: 57.3). Matched 3/4 required skills (75%). Segment: High Open-Source Contributor.
e74cd5e6-4aad-460f-9ec1-a6eac48a4a58,proj_0019,3,8,56.9651,45.9552,0.9994,49.1501,1,0.75,3,4,0.0734,0,0.0,0,Applied Project Specialist,Strong match (Score: 57.0). Matched 3/4 required skills (75%). Segment: Applied Project Specialist.
7330eba1-85ce-43aa-866d-b5df0c4f5175,proj_0019,4,13,52.7643,38.6732,0.9995,31.531,1,0.5,2,4,0.154,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 52.8). Matched 2/4 required skills (50%). high text similarity (0.15). Segment: Emerging Generalist Builder.
1aa4dd0e-1723-4fe7-82c4-cc8f8c26eaf8,proj_0019,5,10,51.5497,36.2329,0.9995,35.6864,1,0.5,2,4,0.1381,0,0.0,1,Hackathon Champion,Strong match (Score: 51.5). Matched 2/4 required skills (50%). Segment: Hackathon Champion.
63d56c69-55e3-4528-b118-8b57a258f729,proj_0019,6,4,51.0038,36.6045,0.9994,41.3641,1,0.5,2,4,0.092,0,0.0,0,Applied Project Specialist,Strong match (Score: 51.0). Matched 2/4 required skills (50%). Segment: Applied Project Specialist.
